timestamp,predicted_rainfall_mm,district
1/1/2025 9:00,2.0,Matale
1/1/2025 10:00,8.85,Matale
1/1/2025 11:00,0.0,Matale
1/1/2025 12:00,1.71,Matale
1/1/2025 13:00,1.46,Matale
1/1/2025 14:00,7.54,Matale
1/1/2025 15:00,0.0,Matale
1/1/2025 16:00,2.31,Matale
1/1/2025 17:00,0.0,Matale
1/1/2025 18:00,3.17,Matale
1/1/2025 19:00,5.33,Matale
1/1/2025 20:00,0.0,Matale
1/1/2025 21:00,7.58,Matale
1/1/2025 22:00,6.61,Matale
1/1/2025 23:00,5.01,Matale
1/2/2025 0:00,6.6,Matale
1/2/2025 1:00,0.27,Matale
1/2/2025 2:00,2.51,Matale
1/2/2025 3:00,0.0,Matale
1/2/2025 4:00,1.93,Matale
1/2/2025 5:00,5.12,Matale
1/2/2025 6:00,0.23,Matale
1/2/2025 7:00,1.41,Matale
1/2/2025 8:00,0.25,Matale
1/2/2025 9:00,0.0,Matale
1/2/2025 10:00,0.32,Matale
1/2/2025 11:00,2.95,Matale
1/2/2025 12:00,0.0,Matale
1/2/2025 13:00,3.94,Matale
1/2/2025 14:00,9.64,Matale
1/2/2025 15:00,5.97,Matale
1/2/2025 16:00,2.23,Matale
1/2/2025 17:00,0.0,Matale
1/2/2025 18:00,0.01,Matale
1/2/2025 19:00,9.77,Matale
1/2/2025 20:00,3.2,Matale
1/2/2025 21:00,0.45,Matale
1/2/2025 22:00,3.76,Matale
1/2/2025 23:00,11.4,Matale
1/3/2025 0:00,3.48,Matale
1/3/2025 1:00,5.47,Matale
1/3/2025 2:00,4.2,Matale
1/3/2025 3:00,1.59,Matale
1/3/2025 4:00,0.0,Matale
1/3/2025 5:00,1.6,Matale
1/3/2025 6:00,2.16,Matale
1/3/2025 7:00,5.35,Matale
1/3/2025 8:00,6.36,Matale
1/3/2025 9:00,6.72,Matale
1/3/2025 10:00,4.14,Matale
1/3/2025 11:00,6.54,Matale
1/3/2025 12:00,0.0,Matale
1/3/2025 13:00,8.01,Matale
1/3/2025 14:00,5.05,Matale
1/3/2025 15:00,1.81,Matale
1/3/2025 16:00,4.95,Matale
1/3/2025 17:00,2.7,Matale
1/3/2025 18:00,7.53,Matale
1/3/2025 19:00,9.08,Matale
1/3/2025 20:00,11.74,Matale
1/3/2025 21:00,0.0,Matale
1/3/2025 22:00,0.0,Matale
1/3/2025 23:00,0.98,Matale
1/4/2025 0:00,3.64,Matale
1/4/2025 1:00,6.5,Matale
1/4/2025 2:00,4.26,Matale
1/4/2025 3:00,0.0,Matale
1/4/2025 4:00,1.78,Matale
1/4/2025 5:00,6.31,Matale
1/4/2025 6:00,3.92,Matale
1/4/2025 7:00,6.05,Matale
1/4/2025 8:00,2.11,Matale
1/4/2025 9:00,2.2,Matale
1/4/2025 10:00,3.75,Matale
1/4/2025 11:00,4.64,Matale
1/4/2025 12:00,3.79,Matale
1/4/2025 13:00,3.48,Matale
1/4/2025 14:00,0.32,Matale
1/4/2025 15:00,4.51,Matale
1/4/2025 16:00,3.49,Matale
1/4/2025 17:00,7.52,Matale
1/4/2025 18:00,7.8,Matale
1/4/2025 19:00,3.74,Matale
1/4/2025 20:00,1.5,Matale
1/4/2025 21:00,0.45,Matale
1/4/2025 22:00,4.69,Matale
1/4/2025 23:00,3.31,Matale
1/5/2025 0:00,1.62,Matale
1/5/2025 1:00,3.17,Matale
1/5/2025 2:00,0.52,Matale
1/5/2025 3:00,5.79,Matale
1/5/2025 4:00,1.21,Matale
1/5/2025 5:00,7.9,Matale
1/5/2025 6:00,4.61,Matale
1/5/2025 7:00,5.37,Matale
1/5/2025 8:00,0.0,Matale
1/5/2025 9:00,3.68,Matale
1/5/2025 10:00,5.96,Matale
1/5/2025 11:00,0.0,Matale
1/5/2025 12:00,1.94,Matale
1/5/2025 13:00,3.13,Matale
1/5/2025 14:00,0.0,Matale
1/5/2025 15:00,4.26,Matale
1/5/2025 16:00,6.38,Matale
1/5/2025 17:00,0.0,Matale
1/5/2025 18:00,4.4,Matale
1/5/2025 19:00,0.0,Matale
1/5/2025 20:00,2.85,Matale
1/5/2025 21:00,0.0,Matale
1/5/2025 22:00,7.49,Matale
1/5/2025 23:00,4.64,Matale
1/6/2025 0:00,2.9,Matale
1/6/2025 1:00,0.0,Matale
1/6/2025 2:00,8.1,Matale
1/6/2025 3:00,10.87,Matale
1/6/2025 4:00,0.0,Matale
1/6/2025 5:00,7.94,Matale
1/6/2025 6:00,9.51,Matale
1/6/2025 7:00,4.35,Matale
1/6/2025 8:00,0.0,Matale
1/6/2025 9:00,6.45,Matale
1/6/2025 10:00,2.28,Matale
1/6/2025 11:00,0.58,Matale
1/6/2025 12:00,0.0,Matale
1/6/2025 13:00,5.2,Matale
1/6/2025 14:00,6.17,Matale
1/6/2025 15:00,0.51,Matale
1/6/2025 16:00,5.08,Matale
1/6/2025 17:00,0.0,Matale
1/6/2025 18:00,6.21,Matale
1/6/2025 19:00,3.19,Matale
1/6/2025 20:00,2.25,Matale
1/6/2025 21:00,2.59,Matale
1/6/2025 22:00,6.48,Matale
1/6/2025 23:00,6.0,Matale
1/7/2025 0:00,5.12,Matale
1/7/2025 1:00,3.55,Matale
1/7/2025 2:00,3.31,Matale
1/7/2025 3:00,5.47,Matale
1/7/2025 4:00,3.93,Matale
1/7/2025 5:00,5.73,Matale
1/7/2025 6:00,1.76,Matale
1/7/2025 7:00,0.0,Matale
1/7/2025 8:00,7.16,Matale
1/7/2025 9:00,11.75,Matale
1/7/2025 10:00,4.77,Matale
1/7/2025 11:00,2.6,Matale
1/7/2025 12:00,2.45,Matale
1/7/2025 13:00,2.52,Matale
1/7/2025 14:00,3.07,Matale
1/7/2025 15:00,0.0,Matale
1/7/2025 16:00,0.93,Matale
1/7/2025 17:00,0.0,Matale
1/7/2025 18:00,4.0,Matale
1/7/2025 19:00,1.81,Matale
1/7/2025 20:00,4.98,Matale
1/7/2025 21:00,2.3,Matale
1/7/2025 22:00,6.95,Matale
1/7/2025 23:00,3.85,Matale
1/1/2025 0:00,9.5,Nuwara Eliya
1/1/2025 1:00,0.55,Nuwara Eliya
1/1/2025 2:00,0.89,Nuwara Eliya
1/1/2025 3:00,0.0,Nuwara Eliya
1/1/2025 4:00,6.46,Nuwara Eliya
1/1/2025 5:00,0.0,Nuwara Eliya
1/1/2025 6:00,9.98,Nuwara Eliya
1/1/2025 7:00,0.0,Nuwara Eliya
1/1/2025 8:00,4.28,Nuwara Eliya
1/1/2025 9:00,2.0,Nuwara Eliya
1/1/2025 10:00,8.85,Nuwara Eliya
1/1/2025 11:00,0.0,Nuwara Eliya
1/1/2025 12:00,1.71,Nuwara Eliya
1/1/2025 13:00,1.46,Nuwara Eliya
1/1/2025 14:00,7.54,Nuwara Eliya
1/1/2025 15:00,0.0,Nuwara Eliya
1/1/2025 16:00,2.31,Nuwara Eliya
1/1/2025 17:00,0.0,Nuwara Eliya
1/1/2025 18:00,3.17,Nuwara Eliya
1/1/2025 19:00,5.33,Nuwara Eliya
1/1/2025 20:00,0.0,Nuwara Eliya
1/1/2025 21:00,7.58,Nuwara Eliya
1/1/2025 22:00,6.61,Nuwara Eliya
1/1/2025 23:00,5.01,Nuwara Eliya
1/2/2025 0:00,6.6,Nuwara Eliya
1/2/2025 1:00,0.27,Nuwara Eliya
1/2/2025 2:00,2.51,Nuwara Eliya
1/2/2025 3:00,0.0,Nuwara Eliya
1/2/2025 4:00,1.93,Nuwara Eliya
1/2/2025 5:00,5.12,Nuwara Eliya
1/2/2025 6:00,0.23,Nuwara Eliya
1/2/2025 7:00,1.41,Nuwara Eliya
1/2/2025 8:00,0.25,Nuwara Eliya
1/2/2025 9:00,0.0,Nuwara Eliya
1/2/2025 10:00,0.32,Nuwara Eliya
1/2/2025 11:00,2.95,Nuwara Eliya
1/2/2025 12:00,0.0,Nuwara Eliya
1/2/2025 13:00,3.94,Nuwara Eliya
1/2/2025 14:00,9.64,Nuwara Eliya
1/2/2025 15:00,5.97,Nuwara Eliya
1/2/2025 16:00,2.23,Nuwara Eliya
1/2/2025 17:00,0.0,Nuwara Eliya
1/2/2025 18:00,0.01,Nuwara Eliya
1/2/2025 19:00,9.77,Nuwara Eliya
1/2/2025 20:00,3.2,Nuwara Eliya
1/2/2025 21:00,0.45,Nuwara Eliya
1/2/2025 22:00,3.76,Nuwara Eliya
1/2/2025 23:00,11.4,Nuwara Eliya
1/3/2025 0:00,3.48,Nuwara Eliya
1/3/2025 1:00,5.47,Nuwara Eliya
1/3/2025 2:00,4.2,Nuwara Eliya
1/3/2025 3:00,1.59,Nuwara Eliya
1/3/2025 4:00,0.0,Nuwara Eliya
1/3/2025 5:00,1.6,Nuwara Eliya
1/3/2025 6:00,2.16,Nuwara Eliya
1/3/2025 7:00,5.35,Nuwara Eliya
1/3/2025 8:00,6.36,Nuwara Eliya
1/3/2025 9:00,6.72,Nuwara Eliya
1/3/2025 10:00,4.14,Nuwara Eliya
1/3/2025 11:00,6.54,Nuwara Eliya
1/3/2025 12:00,0.0,Nuwara Eliya
1/3/2025 13:00,8.01,Nuwara Eliya
1/3/2025 14:00,5.05,Nuwara Eliya
1/3/2025 15:00,1.81,Nuwara Eliya
1/3/2025 16:00,4.95,Nuwara Eliya
1/3/2025 17:00,2.7,Nuwara Eliya
1/3/2025 18:00,7.53,Nuwara Eliya
1/3/2025 19:00,9.08,Nuwara Eliya
1/3/2025 20:00,11.74,Nuwara Eliya
1/3/2025 21:00,0.0,Nuwara Eliya
1/3/2025 22:00,0.0,Nuwara Eliya
1/3/2025 23:00,0.98,Nuwara Eliya
1/4/2025 0:00,3.64,Nuwara Eliya
1/4/2025 1:00,6.5,Nuwara Eliya
1/4/2025 2:00,4.26,Nuwara Eliya
1/4/2025 3:00,0.0,Nuwara Eliya
1/4/2025 4:00,1.78,Nuwara Eliya
1/4/2025 5:00,6.31,Nuwara Eliya
1/4/2025 6:00,3.92,Nuwara Eliya
1/4/2025 7:00,6.05,Nuwara Eliya
1/4/2025 8:00,2.11,Nuwara Eliya
1/4/2025 9:00,2.2,Nuwara Eliya
1/4/2025 10:00,3.75,Nuwara Eliya
1/4/2025 11:00,4.64,Nuwara Eliya
1/4/2025 12:00,3.79,Nuwara Eliya
1/4/2025 13:00,3.48,Nuwara Eliya
1/4/2025 14:00,0.32,Nuwara Eliya
1/4/2025 15:00,4.51,Nuwara Eliya
1/4/2025 16:00,3.49,Nuwara Eliya
1/4/2025 17:00,7.52,Nuwara Eliya
1/4/2025 18:00,7.8,Nuwara Eliya
1/4/2025 19:00,3.74,Nuwara Eliya
1/4/2025 20:00,1.5,Nuwara Eliya
1/4/2025 21:00,0.45,Nuwara Eliya
1/4/2025 22:00,4.69,Nuwara Eliya
1/4/2025 23:00,3.31,Nuwara Eliya
1/5/2025 0:00,1.62,Nuwara Eliya
1/5/2025 1:00,3.17,Nuwara Eliya
1/5/2025 2:00,0.52,Nuwara Eliya
1/5/2025 3:00,5.79,Nuwara Eliya
1/5/2025 4:00,1.21,Nuwara Eliya
1/5/2025 5:00,7.9,Nuwara Eliya
1/5/2025 6:00,4.61,Nuwara Eliya
1/5/2025 7:00,5.37,Nuwara Eliya
1/5/2025 8:00,0.0,Nuwara Eliya
1/5/2025 9:00,3.68,Nuwara Eliya
1/5/2025 10:00,5.96,Nuwara Eliya
1/5/2025 11:00,0.0,Nuwara Eliya
1/5/2025 12:00,1.94,Nuwara Eliya
1/5/2025 13:00,3.13,Nuwara Eliya
1/5/2025 14:00,0.0,Nuwara Eliya
1/5/2025 15:00,4.26,Nuwara Eliya
1/5/2025 16:00,6.38,Nuwara Eliya
1/5/2025 17:00,0.0,Nuwara Eliya
1/5/2025 18:00,4.4,Nuwara Eliya
1/5/2025 19:00,0.0,Nuwara Eliya
1/5/2025 20:00,2.85,Nuwara Eliya
1/5/2025 21:00,0.0,Nuwara Eliya
1/5/2025 22:00,7.49,Nuwara Eliya
1/5/2025 23:00,4.64,Nuwara Eliya
1/6/2025 0:00,2.9,Nuwara Eliya
1/6/2025 1:00,0.0,Nuwara Eliya
1/6/2025 2:00,8.1,Nuwara Eliya
1/6/2025 3:00,10.87,Nuwara Eliya
1/6/2025 4:00,0.0,Nuwara Eliya
1/6/2025 5:00,7.94,Nuwara Eliya
1/6/2025 6:00,9.51,Nuwara Eliya
1/6/2025 7:00,4.35,Nuwara Eliya
1/6/2025 8:00,0.0,Nuwara Eliya
1/6/2025 9:00,6.45,Nuwara Eliya
1/6/2025 10:00,2.28,Nuwara Eliya
1/6/2025 11:00,0.58,Nuwara Eliya
1/6/2025 12:00,0.0,Nuwara Eliya
1/6/2025 13:00,5.2,Nuwara Eliya
1/6/2025 14:00,6.17,Nuwara Eliya
1/6/2025 15:00,0.51,Nuwara Eliya
1/6/2025 16:00,5.08,Nuwara Eliya
1/6/2025 17:00,0.0,Nuwara Eliya
1/6/2025 18:00,6.21,Nuwara Eliya
1/6/2025 19:00,3.19,Nuwara Eliya
1/6/2025 20:00,2.25,Nuwara Eliya
1/6/2025 21:00,2.59,Nuwara Eliya
1/6/2025 22:00,6.48,Nuwara Eliya
1/6/2025 23:00,6.0,Nuwara Eliya
1/7/2025 0:00,5.12,Nuwara Eliya
1/7/2025 1:00,3.55,Nuwara Eliya
1/7/2025 2:00,3.31,Nuwara Eliya
1/7/2025 3:00,5.47,Nuwara Eliya
1/7/2025 4:00,3.93,Nuwara Eliya
1/7/2025 5:00,5.73,Nuwara Eliya
1/7/2025 6:00,1.76,Nuwara Eliya
1/7/2025 7:00,0.0,Nuwara Eliya
1/7/2025 8:00,7.16,Nuwara Eliya
1/7/2025 9:00,11.75,Nuwara Eliya
1/7/2025 10:00,4.77,Nuwara Eliya
1/7/2025 11:00,2.6,Nuwara Eliya
1/7/2025 12:00,2.45,Nuwara Eliya
1/7/2025 13:00,2.52,Nuwara Eliya
1/7/2025 14:00,3.07,Nuwara Eliya
1/7/2025 15:00,0.0,Nuwara Eliya
1/7/2025 16:00,0.93,Nuwara Eliya
1/7/2025 17:00,0.0,Nuwara Eliya
1/7/2025 18:00,4.0,Nuwara Eliya
1/7/2025 19:00,1.81,Nuwara Eliya
1/7/2025 20:00,4.98,Nuwara Eliya
1/7/2025 21:00,2.3,Nuwara Eliya
1/7/2025 22:00,6.95,Nuwara Eliya
1/7/2025 23:00,3.85,Nuwara Eliya
1/1/2025 0:00,9.5,Galle
1/1/2025 1:00,0.55,Galle
1/1/2025 2:00,0.89,Galle
1/1/2025 3:00,0.0,Galle
1/1/2025 4:00,6.46,Galle
1/1/2025 5:00,0.0,Galle
1/1/2025 6:00,9.98,Galle
1/1/2025 7:00,0.0,Galle
1/1/2025 8:00,4.28,Galle
1/1/2025 9:00,2.0,Galle
1/1/2025 10:00,8.85,Galle
1/1/2025 11:00,0.0,Galle
1/1/2025 12:00,1.71,Galle
1/1/2025 13:00,1.46,Galle
1/1/2025 14:00,7.54,Galle
1/1/2025 15:00,0.0,Galle
1/1/2025 16:00,2.31,Galle
1/1/2025 17:00,0.0,Galle
1/1/2025 18:00,3.17,Galle
1/1/2025 19:00,5.33,Galle
1/1/2025 20:00,0.0,Galle
1/1/2025 21:00,7.58,Galle
1/1/2025 22:00,6.61,Galle
1/1/2025 23:00,5.01,Galle
1/2/2025 0:00,6.6,Galle
1/2/2025 1:00,0.27,Galle
1/2/2025 2:00,2.51,Galle
1/2/2025 3:00,0.0,Galle
1/2/2025 4:00,1.93,Galle
1/2/2025 5:00,5.12,Galle
1/2/2025 6:00,0.23,Galle
1/2/2025 7:00,1.41,Galle
1/2/2025 8:00,0.25,Galle
1/2/2025 9:00,0.0,Galle
1/2/2025 10:00,0.32,Galle
1/2/2025 11:00,2.95,Galle
1/2/2025 12:00,0.0,Galle
1/2/2025 13:00,3.94,Galle
1/2/2025 14:00,9.64,Galle
1/2/2025 15:00,5.97,Galle
1/2/2025 16:00,2.23,Galle
1/2/2025 17:00,0.0,Galle
1/2/2025 18:00,0.01,Galle
1/2/2025 19:00,9.77,Galle
1/2/2025 20:00,3.2,Galle
1/2/2025 21:00,0.45,Galle
1/2/2025 22:00,3.76,Galle
1/2/2025 23:00,11.4,Galle
1/3/2025 0:00,3.48,Galle
1/3/2025 1:00,5.47,Galle
1/3/2025 2:00,4.2,Galle
1/3/2025 3:00,1.59,Galle
1/3/2025 4:00,0.0,Galle
1/3/2025 5:00,1.6,Galle
1/3/2025 6:00,2.16,Galle
1/3/2025 7:00,5.35,Galle
1/3/2025 8:00,6.36,Galle
1/3/2025 9:00,6.72,Galle
1/3/2025 10:00,4.14,Galle
1/3/2025 11:00,6.54,Galle
1/3/2025 12:00,0.0,Galle
1/3/2025 13:00,8.01,Galle
1/3/2025 14:00,5.05,Galle
1/3/2025 15:00,1.81,Galle
1/3/2025 16:00,4.95,Galle
1/3/2025 17:00,2.7,Galle
1/3/2025 18:00,7.53,Galle
1/3/2025 19:00,9.08,Galle
1/3/2025 20:00,11.74,Galle
1/3/2025 21:00,0.0,Galle
1/3/2025 22:00,0.0,Galle
1/3/2025 23:00,0.98,Galle
1/4/2025 0:00,3.64,Galle
1/4/2025 1:00,6.5,Galle
1/4/2025 2:00,4.26,Galle
1/4/2025 3:00,0.0,Galle
1/4/2025 4:00,1.78,Galle
1/4/2025 5:00,6.31,Galle
1/4/2025 6:00,3.92,Galle
1/4/2025 7:00,6.05,Galle
1/4/2025 8:00,2.11,Galle
1/4/2025 9:00,2.2,Galle
1/4/2025 10:00,3.75,Galle
1/4/2025 11:00,4.64,Galle
1/4/2025 12:00,3.79,Galle
1/4/2025 13:00,3.48,Galle
1/4/2025 14:00,0.32,Galle
1/4/2025 15:00,4.51,Galle
1/4/2025 16:00,3.49,Galle
1/4/2025 17:00,7.52,Galle
1/4/2025 18:00,7.8,Galle
1/4/2025 19:00,3.74,Galle
1/4/2025 20:00,1.5,Galle
1/4/2025 21:00,0.45,Galle
1/4/2025 22:00,4.69,Galle
1/4/2025 23:00,3.31,Galle
1/5/2025 0:00,1.62,Galle
1/5/2025 1:00,3.17,Galle
1/5/2025 2:00,0.52,Galle
1/5/2025 3:00,5.79,Galle
1/5/2025 4:00,1.21,Galle
1/5/2025 5:00,7.9,Galle
1/5/2025 6:00,4.61,Galle
1/5/2025 7:00,5.37,Galle
1/5/2025 8:00,0.0,Galle
1/5/2025 9:00,3.68,Galle
1/5/2025 10:00,5.96,Galle
1/5/2025 11:00,0.0,Galle
1/5/2025 12:00,1.94,Galle
1/5/2025 13:00,3.13,Galle
1/5/2025 14:00,0.0,Galle
1/5/2025 15:00,4.26,Galle
1/5/2025 16:00,6.38,Galle
1/5/2025 17:00,0.0,Galle
1/5/2025 18:00,4.4,Galle
1/5/2025 19:00,0.0,Galle
1/5/2025 20:00,2.85,Galle
1/5/2025 21:00,0.0,Galle
1/5/2025 22:00,7.49,Galle
1/5/2025 23:00,4.64,Galle
1/6/2025 0:00,2.9,Galle
1/6/2025 1:00,0.0,Galle
1/6/2025 2:00,8.1,Galle
1/6/2025 3:00,10.87,Galle
1/6/2025 4:00,0.0,Galle
1/6/2025 5:00,7.94,Galle
1/6/2025 6:00,9.51,Galle
1/6/2025 7:00,4.35,Galle
1/6/2025 8:00,0.0,Galle
1/6/2025 9:00,6.45,Galle
1/6/2025 10:00,2.28,Galle
1/6/2025 11:00,0.58,Galle
1/6/2025 12:00,0.0,Galle
1/6/2025 13:00,5.2,Galle
1/6/2025 14:00,6.17,Galle
1/6/2025 15:00,0.51,Galle
1/6/2025 16:00,5.08,Galle
1/6/2025 17:00,0.0,Galle
1/6/2025 18:00,6.21,Galle
1/6/2025 19:00,3.19,Galle
1/6/2025 20:00,2.25,Galle
1/6/2025 21:00,2.59,Galle
1/6/2025 22:00,6.48,Galle
1/6/2025 23:00,6.0,Galle
1/7/2025 0:00,5.12,Galle
1/7/2025 1:00,3.55,Galle
1/7/2025 2:00,3.31,Galle
1/7/2025 3:00,5.47,Galle
1/7/2025 4:00,3.93,Galle
1/7/2025 5:00,5.73,Galle
1/7/2025 6:00,1.76,Galle
1/7/2025 7:00,0.0,Galle
1/7/2025 8:00,7.16,Galle
1/7/2025 9:00,11.75,Galle
1/7/2025 10:00,4.77,Galle
1/7/2025 11:00,2.6,Galle
1/7/2025 12:00,2.45,Galle
1/7/2025 13:00,2.52,Galle
1/7/2025 14:00,3.07,Galle
1/7/2025 15:00,0.0,Galle
1/7/2025 16:00,0.93,Galle
1/7/2025 17:00,0.0,Galle
1/7/2025 18:00,4.0,Galle
1/7/2025 19:00,1.81,Galle
1/7/2025 20:00,4.98,Galle
1/7/2025 21:00,2.3,Galle
1/7/2025 22:00,6.95,Galle
1/7/2025 23:00,3.85,Galle
1/1/2025 0:00,9.5,Matara
1/1/2025 1:00,0.55,Matara
1/1/2025 2:00,0.89,Matara
1/1/2025 3:00,0.0,Matara
1/1/2025 4:00,6.46,Matara
1/1/2025 5:00,0.0,Matara
1/1/2025 6:00,9.98,Matara
1/1/2025 7:00,0.0,Matara
1/1/2025 8:00,4.28,Matara
1/1/2025 9:00,2.0,Matara
1/1/2025 10:00,8.85,Matara
1/1/2025 11:00,0.0,Matara
1/1/2025 12:00,1.71,Matara
1/1/2025 13:00,1.46,Matara
1/1/2025 14:00,7.54,Matara
1/1/2025 15:00,0.0,Matara
1/1/2025 16:00,2.31,Matara
1/1/2025 17:00,0.0,Matara
1/1/2025 18:00,3.17,Matara
1/1/2025 19:00,5.33,Matara
1/1/2025 20:00,0.0,Matara
1/1/2025 21:00,7.58,Matara
1/1/2025 22:00,6.61,Matara
1/1/2025 23:00,5.01,Matara
1/2/2025 0:00,6.6,Matara
1/2/2025 1:00,0.27,Matara
1/2/2025 2:00,2.51,Matara
1/2/2025 3:00,0.0,Matara
1/2/2025 4:00,1.93,Matara
1/2/2025 5:00,5.12,Matara
1/2/2025 6:00,0.23,Matara
1/2/2025 7:00,1.41,Matara
1/2/2025 8:00,0.25,Matara
1/2/2025 9:00,0.0,Matara
1/2/2025 10:00,0.32,Matara
1/2/2025 11:00,2.95,Matara
1/2/2025 12:00,0.0,Matara
1/2/2025 13:00,3.94,Matara
1/2/2025 14:00,9.64,Matara
1/2/2025 15:00,5.97,Matara
1/2/2025 16:00,2.23,Matara
1/2/2025 17:00,0.0,Matara
1/2/2025 18:00,0.01,Matara
1/2/2025 19:00,9.77,Matara
1/2/2025 20:00,3.2,Matara
1/2/2025 21:00,0.45,Matara
1/2/2025 22:00,3.76,Matara
1/2/2025 23:00,11.4,Matara
1/3/2025 0:00,3.48,Matara
1/3/2025 1:00,5.47,Matara
1/3/2025 2:00,4.2,Matara
1/3/2025 3:00,1.59,Matara
1/3/2025 4:00,0.0,Matara
1/3/2025 5:00,1.6,Matara
1/3/2025 6:00,2.16,Matara
1/3/2025 7:00,5.35,Matara
1/3/2025 8:00,6.36,Matara
1/3/2025 9:00,6.72,Matara
1/3/2025 10:00,4.14,Matara
1/3/2025 11:00,6.54,Matara
1/3/2025 12:00,0.0,Matara
1/3/2025 13:00,8.01,Matara
1/3/2025 14:00,5.05,Matara
1/3/2025 15:00,1.81,Matara
1/3/2025 16:00,4.95,Matara
1/3/2025 17:00,2.7,Matara
1/3/2025 18:00,7.53,Matara
1/3/2025 19:00,9.08,Matara
1/3/2025 20:00,11.74,Matara
1/3/2025 21:00,0.0,Matara
1/3/2025 22:00,0.0,Matara
1/3/2025 23:00,0.98,Matara
1/4/2025 0:00,3.64,Matara
1/4/2025 1:00,6.5,Matara
1/4/2025 2:00,4.26,Matara
1/4/2025 3:00,0.0,Matara
1/4/2025 4:00,1.78,Matara
1/4/2025 5:00,6.31,Matara
1/4/2025 6:00,3.92,Matara
1/4/2025 7:00,6.05,Matara
1/4/2025 8:00,2.11,Matara
1/4/2025 9:00,2.2,Matara
1/4/2025 10:00,3.75,Matara
1/4/2025 11:00,4.64,Matara
1/4/2025 12:00,3.79,Matara
1/4/2025 13:00,3.48,Matara
1/4/2025 14:00,0.32,Matara
1/4/2025 15:00,4.51,Matara
1/4/2025 16:00,3.49,Matara
1/4/2025 17:00,7.52,Matara
1/4/2025 18:00,7.8,Matara
1/4/2025 19:00,3.74,Matara
1/4/2025 20:00,1.5,Matara
1/4/2025 21:00,0.45,Matara
1/4/2025 22:00,4.69,Matara
1/4/2025 23:00,3.31,Matara
1/5/2025 0:00,1.62,Matara
1/5/2025 1:00,3.17,Matara
1/5/2025 2:00,0.52,Matara
1/5/2025 3:00,5.79,Matara
1/5/2025 4:00,1.21,Matara
1/5/2025 5:00,7.9,Matara
1/5/2025 6:00,4.61,Matara
1/5/2025 7:00,5.37,Matara
1/5/2025 8:00,0.0,Matara
1/5/2025 9:00,3.68,Matara
1/5/2025 10:00,5.96,Matara
1/5/2025 11:00,0.0,Matara
1/5/2025 12:00,1.94,Matara
1/5/2025 13:00,3.13,Matara
1/5/2025 14:00,0.0,Matara
1/5/2025 15:00,4.26,Matara
1/5/2025 16:00,6.38,Matara
1/5/2025 17:00,0.0,Matara
1/5/2025 18:00,4.4,Matara
1/5/2025 19:00,0.0,Matara
1/5/2025 20:00,2.85,Matara
1/5/2025 21:00,0.0,Matara
1/5/2025 22:00,7.49,Matara
1/5/2025 23:00,4.64,Matara
1/6/2025 0:00,2.9,Matara
1/6/2025 1:00,0.0,Matara
1/6/2025 2:00,8.1,Matara
1/6/2025 3:00,10.87,Matara
1/6/2025 4:00,0.0,Matara
1/6/2025 5:00,7.94,Matara
1/6/2025 6:00,9.51,Matara
1/6/2025 7:00,4.35,Matara
1/6/2025 8:00,0.0,Matara
1/6/2025 9:00,6.45,Matara
1/6/2025 10:00,2.28,Matara
1/6/2025 11:00,0.58,Matara
1/6/2025 12:00,0.0,Matara
1/6/2025 13:00,5.2,Matara
1/6/2025 14:00,6.17,Matara
1/6/2025 15:00,0.51,Matara
1/6/2025 16:00,5.08,Matara
1/6/2025 17:00,0.0,Matara
1/6/2025 18:00,6.21,Matara
1/6/2025 19:00,3.19,Matara
1/6/2025 20:00,2.25,Matara
1/6/2025 21:00,2.59,Matara
1/6/2025 22:00,6.48,Matara
1/6/2025 23:00,6.0,Matara
1/7/2025 0:00,5.12,Matara
1/7/2025 1:00,3.55,Matara
1/7/2025 2:00,3.31,Matara
1/7/2025 3:00,5.47,Matara
1/7/2025 4:00,3.93,Matara
1/7/2025 5:00,5.73,Matara
1/7/2025 6:00,1.76,Matara
1/7/2025 7:00,0.0,Matara
1/7/2025 8:00,7.16,Matara
1/7/2025 9:00,11.75,Matara
1/7/2025 10:00,4.77,Matara
1/7/2025 11:00,2.6,Matara
1/7/2025 12:00,2.45,Matara
1/7/2025 13:00,2.52,Matara
1/7/2025 14:00,3.07,Matara
1/7/2025 15:00,0.0,Matara
1/7/2025 16:00,0.93,Matara
1/7/2025 17:00,0.0,Matara
1/7/2025 18:00,4.0,Matara
1/7/2025 19:00,1.81,Matara
1/7/2025 20:00,4.98,Matara
1/7/2025 21:00,2.3,Matara
1/7/2025 22:00,6.95,Matara
1/7/2025 23:00,3.85,Matara
1/1/2025 0:00,9.5,Hambantota
1/1/2025 1:00,0.55,Hambantota
1/1/2025 2:00,0.89,Hambantota
1/1/2025 3:00,0.0,Hambantota
1/1/2025 4:00,6.46,Hambantota
1/1/2025 5:00,0.0,Hambantota
1/1/2025 6:00,9.98,Hambantota
1/1/2025 7:00,0.0,Hambantota
1/1/2025 8:00,4.28,Hambantota
1/1/2025 9:00,2.0,Hambantota
1/1/2025 10:00,8.85,Hambantota
1/1/2025 11:00,0.0,Hambantota
1/1/2025 12:00,1.71,Hambantota
1/1/2025 13:00,1.46,Hambantota
1/1/2025 14:00,7.54,Hambantota
1/1/2025 15:00,0.0,Hambantota
1/1/2025 16:00,2.31,Hambantota
